Essais Frottement unidirectionnel					
					
Conditions de l'essais					
Asservissement	Pas d'asservissement en force				
Vitesse du moteur en X (µm/s )	1000.000000				
Longueur de frottement (µm)	5000.000000				
Vitesse du moteur en Z (µm/s )	50.000000				
Type d 'essai	Force imposée				
Consigne en force (mN)	5.000000				
					
Déplacement en X (µm)	Effort tangentiel (mN)	Effort normal (mN)	Temps (s)	Fx/Fz	
1067.961165	11.149185	5.245820	1.067961	2.125347	
1068.932039	11.114429	5.256636	1.068932	2.114362	
1069.902913	11.079673	5.256636	1.069903	2.107750	
1070.873786	11.091258	5.267452	1.070874	2.105621	
1071.844660	11.079673	5.245820	1.071845	2.112096	
1072.815534	11.056503	5.235004	1.072816	2.112033	
1073.786408	11.044917	5.256636	1.073786	2.101138	
1074.757282	11.033332	5.224187	1.074757	2.111971	
1075.728155	11.068088	5.267452	1.075728	2.101222	
1076.699029	11.033332	5.235004	1.076699	2.107607	
1077.669903	11.044917	5.235004	1.077670	2.109820	
1078.640777	11.056503	5.256636	1.078641	2.103342	
1079.611650	11.033332	5.235004	1.079612	2.107607	
1080.582524	11.056503	5.256636	1.080583	2.103342	
1081.553398	11.033332	5.245820	1.081553	2.103262	
1082.524272	11.056503	5.235004	1.082524	2.112033	
1083.495146	11.033332	5.245820	1.083495	2.103262	
1084.466019	11.021747	5.267452	1.084466	2.092425	
1085.436893	11.021747	5.245820	1.085437	2.101053	
1086.407767	11.021747	5.256636	1.086408	2.096730	
1087.378641	11.021747	5.256636	1.087379	2.096730	
1088.349515	11.033332	5.278268	1.088350	2.090332	
1089.320388	11.044917	5.245820	1.089320	2.105470	
1090.291262	11.044917	5.289084	1.090291	2.088248	
1091.262136	11.056503	5.289084	1.091262	2.090438	
1092.233010	11.079673	5.278268	1.092233	2.099112	
1093.203883	11.079673	5.256636	1.093204	2.107750	
1094.174757	11.091258	5.256636	1.094175	2.109954	
1095.145631	11.091258	5.267452	1.095146	2.105621	
1096.116505	11.102844	5.224187	1.096117	2.125277	
1097.087379	11.068088	5.235004	1.097087	2.114247	
1098.058252	11.056503	5.245820	1.098058	2.107679	
1099.029126	11.044917	5.224187	1.099029	2.114189	
1100.000000	11.033332	5.245820	1.100000	2.103262	
1100.970874	10.998576	5.224187	1.100971	2.105318	
1101.941748	10.998576	5.235004	1.101942	2.100968	
1102.912621	10.986991	5.245820	1.102913	2.094428	
1103.883495	10.998576	5.256636	1.103883	2.092322	
1104.854369	10.998576	5.245820	1.104854	2.096636	
1105.825243	10.998576	5.278268	1.105825	2.083747	
1106.796117	11.021747	5.267452	1.106796	2.092425	
1107.766990	11.033332	5.289084	1.107767	2.086057	
1108.737864	11.021747	5.267452	1.108738	2.092425	
1109.708738	11.021747	5.267452	1.109709	2.092425	
1110.679612	11.021747	5.256636	1.110680	2.096730	
1111.650485	10.998576	5.256636	1.111650	2.092322	
1112.621359	10.975406	5.235004	1.112621	2.096542	
1113.592233	10.963821	5.224187	1.113592	2.098665	
1114.563107	10.929065	5.235004	1.114563	2.087690	
1115.533981	10.894309	5.213371	1.115534	2.089686	
1116.504854	10.905894	5.213371	1.116505	2.091908	
1117.475728	10.894309	5.213371	1.117476	2.089686	
1118.446602	10.859553	5.213371	1.118447	2.083019	
1119.417476	10.894309	5.202555	1.119417	2.094030	
1120.388350	10.905894	5.235004	1.120388	2.083264	
1121.359223	10.929065	5.245820	1.121359	2.083386	
1122.330097	10.940650	5.267452	1.122330	2.077029	
1123.300971	10.963821	5.267452	1.123301	2.081428	
1124.271845	10.963821	5.267452	1.124272	2.081428	
1125.242718	10.998576	5.267452	1.125243	2.088026	
1126.213592	11.021747	5.278268	1.126214	2.088137	
1127.184466	11.021747	5.278268	1.127184	2.088137	
1128.155340	10.998576	5.278268	1.128155	2.083747	
1129.126214	11.010162	5.245820	1.129126	2.098845	
1130.097087	10.986991	5.256636	1.130097	2.090118	
1131.067961	10.986991	5.245820	1.131068	2.094428	
1132.038835	10.986991	5.235004	1.132039	2.098755	
1133.009709	10.975406	5.202555	1.133010	2.109618	
1133.980583	10.963821	5.202555	1.133981	2.107392	
1134.951456	10.998576	5.191739	1.134951	2.118476	
1135.922330	10.998576	5.191739	1.135922	2.118476	
1136.893204	11.033332	5.202555	1.136893	2.120753	
1137.864078	11.079673	5.235004	1.137864	2.116460	
1138.834951	11.102844	5.224187	1.138835	2.125277	
1139.805825	11.137600	5.235004	1.139806	2.127525	
1140.776699	11.137600	5.245820	1.140777	2.123138	
1141.747573	11.126014	5.256636	1.141748	2.116566	
1142.718447	11.091258	5.256636	1.142718	2.109954	
1143.689320	11.102844	5.256636	1.143689	2.112158	
1144.660194	11.079673	5.267452	1.144660	2.103422	
1145.631068	11.044917	5.267452	1.145631	2.096824	
1146.601942	10.998576	5.245820	1.146602	2.096636	
1147.572816	10.998576	5.245820	1.147573	2.096636	
1148.543689	10.952235	5.224187	1.148544	2.096448	
1149.514563	10.940650	5.235004	1.149515	2.089903	
1150.485437	10.917480	5.224187	1.150485	2.089795	
1151.456311	10.917480	5.213371	1.151456	2.094130	
1152.427184	10.905894	5.213371	1.152427	2.091908	
1153.398058	10.929065	5.191739	1.153398	2.105087	
1154.368932	10.929065	5.202555	1.154369	2.100711	
1155.339806	10.917480	5.213371	1.155340	2.094130	
1156.310680	10.940650	5.213371	1.156311	2.098575	
1157.281553	10.963821	5.213371	1.157282	2.103019	
1158.252427	10.963821	5.235004	1.158252	2.094329	
1159.223301	10.952235	5.235004	1.159223	2.092116	
1160.194175	10.963821	5.256636	1.160194	2.085711	
1161.165049	10.963821	5.289084	1.161165	2.072915	
1162.135922	10.975406	5.278268	1.162136	2.079357	
1163.106796	10.963821	5.267452	1.163107	2.081428	
1164.077670	10.963821	5.267452	1.164078	2.081428	
1165.048544	10.998576	5.256636	1.165049	2.092322	
1166.019417	10.963821	5.267452	1.166019	2.081428	
1166.990291	10.998576	5.235004	1.166990	2.100968	
1167.961165	11.021747	5.235004	1.167961	2.105394	
1168.932039	11.033332	5.224187	1.168932	2.111971	
1169.902913	11.056503	5.235004	1.169903	2.112033	
1170.873786	11.068088	5.213371	1.170874	2.123019	
1171.844660	11.068088	5.202555	1.171845	2.127433	
1172.815534	11.068088	5.213371	1.172816	2.123019	
1173.786408	11.079673	5.202555	1.173786	2.129660	
1174.757282	11.079673	5.235004	1.174757	2.116460	
1175.728155	11.056503	5.267452	1.175728	2.099023	
1176.699029	11.079673	5.267452	1.176699	2.103422	
1177.669903	11.068088	5.256636	1.177670	2.105546	
1178.640777	11.068088	5.267452	1.178641	2.101222	
1179.611650	11.068088	5.278268	1.179612	2.096917	
1180.582524	11.079673	5.267452	1.180583	2.103422	
1181.553398	11.091258	5.278268	1.181553	2.101306	
1182.524272	11.102844	5.278268	1.182524	2.103501	
1183.495146	11.091258	5.245820	1.183495	2.114304	
1184.466019	11.079673	5.267452	1.184466	2.103422	
1185.436893	11.091258	5.235004	1.185437	2.118673	
1186.407767	11.079673	5.245820	1.186408	2.112096	
1187.378641	11.068088	5.213371	1.187379	2.123019	
1188.349515	11.056503	5.224187	1.188350	2.116406	
1189.320388	11.033332	5.224187	1.189320	2.111971	
1190.291262	11.021747	5.224187	1.190291	2.109753	
1191.262136	11.010162	5.213371	1.191262	2.111908	
1192.233010	11.010162	5.224187	1.192233	2.107536	
1193.203883	10.998576	5.224187	1.193204	2.105318	
1194.174757	10.998576	5.235004	1.194175	2.100968	
1195.145631	11.010162	5.245820	1.195146	2.098845	
1196.116505	11.021747	5.256636	1.196117	2.096730	
1197.087379	10.998576	5.278268	1.197087	2.083747	
1198.058252	11.021747	5.256636	1.198058	2.096730	
1199.029126	11.033332	5.256636	1.199029	2.098934	
1200.000000	11.044917	5.256636	1.200000	2.101138	
1200.970874	11.033332	5.245820	1.200971	2.103262	
1201.941748	11.056503	5.256636	1.201942	2.103342	
1202.912621	11.056503	5.245820	1.202913	2.107679	
1203.883495	11.044917	5.235004	1.203883	2.109820	
1204.854369	11.044917	5.245820	1.204854	2.105470	
1205.825243	11.044917	5.235004	1.205825	2.109820	
1206.796117	11.033332	5.267452	1.206796	2.094624	
1207.766990	11.068088	5.245820	1.207767	2.109887	
1208.737864	11.056503	5.245820	1.208738	2.107679	
1209.708738	11.068088	5.235004	1.209709	2.114247	
1210.679612	11.079673	5.235004	1.210680	2.116460	
1211.650485	11.079673	5.256636	1.211650	2.107750	
1212.621359	11.102844	5.256636	1.212621	2.112158	
1213.592233	11.102844	5.245820	1.213592	2.116513	
1214.563107	11.102844	5.224187	1.214563	2.125277	
1215.533981	11.102844	5.235004	1.215534	2.120886	
1216.504854	11.114429	5.245820	1.216505	2.118721	
1217.475728	11.102844	5.202555	1.217476	2.134114	
1218.446602	11.102844	5.224187	1.218447	2.125277	
1219.417476	11.091258	5.224187	1.219417	2.123059	
1220.388350	11.091258	5.224187	1.220388	2.123059	
1221.359223	11.114429	5.245820	1.221359	2.118721	
1222.330097	11.056503	5.224187	1.222330	2.116406	
1223.300971	11.079673	5.235004	1.223301	2.116460	
1224.271845	11.079673	5.235004	1.224272	2.116460	
1225.242718	11.068088	5.256636	1.225243	2.105546	
1226.213592	11.079673	5.245820	1.226214	2.112096	
1227.184466	11.079673	5.245820	1.227184	2.112096	
1228.155340	11.056503	5.235004	1.228155	2.112033	
1229.126214	11.044917	5.267452	1.229126	2.096824	
1230.097087	11.056503	5.245820	1.230097	2.107679	
1231.067961	11.044917	5.235004	1.231068	2.109820	
1232.038835	11.033332	5.224187	1.232039	2.111971	
1233.009709	11.021747	5.245820	1.233010	2.101053	
1233.980583	11.033332	5.202555	1.233981	2.120753	
1234.951456	11.010162	5.224187	1.234951	2.107536	
1235.922330	11.010162	5.224187	1.235922	2.107536	
1236.893204	11.021747	5.235004	1.236893	2.105394	
1237.864078	11.010162	5.224187	1.237864	2.107536	
1238.834951	11.021747	5.245820	1.238835	2.101053	
1239.805825	11.044917	5.224187	1.239806	2.114189	
1240.776699	11.021747	5.256636	1.240777	2.096730	
1241.747573	11.033332	5.267452	1.241748	2.094624	
1242.718447	11.044917	5.256636	1.242718	2.101138	
1243.689320	11.044917	5.256636	1.243689	2.101138	
1244.660194	11.033332	5.256636	1.244660	2.098934	
1245.631068	11.044917	5.267452	1.245631	2.096824	
1246.601942	11.021747	5.245820	1.246602	2.101053	
1247.572816	11.010162	5.256636	1.247573	2.094526	
1248.543689	11.010162	5.235004	1.248544	2.103181	
1249.514563	10.998576	5.235004	1.249515	2.100968	
1250.485437	10.986991	5.224187	1.250485	2.103101	
1251.456311	10.963821	5.202555	1.251456	2.107392	
1252.427184	10.952235	5.213371	1.252427	2.100797	
1253.398058	10.963821	5.224187	1.253398	2.098665	
1254.368932	10.963821	5.235004	1.254369	2.094329	
1255.339806	10.952235	5.224187	1.255340	2.096448	
1256.310680	10.963821	5.235004	1.256311	2.094329	
1257.281553	10.952235	5.256636	1.257282	2.083507	
1258.252427	10.940650	5.245820	1.258252	2.085594	
1259.223301	10.940650	5.278268	1.259223	2.072773	
1260.194175	10.929065	5.256636	1.260194	2.079099	
1261.165049	10.929065	5.267452	1.261165	2.074830	
1262.135922	10.917480	5.267452	1.262136	2.072630	
1263.106796	10.882724	5.267452	1.263107	2.066032	
1264.077670	10.905894	5.245820	1.264078	2.078969	
1265.048544	10.894309	5.245820	1.265049	2.076760	
1266.019417	10.905894	5.235004	1.266019	2.083264	
1266.990291	10.871139	5.213371	1.266990	2.085242	
1267.961165	10.882724	5.224187	1.267961	2.083142	
1268.932039	10.894309	5.213371	1.268932	2.089686	
1269.902913	10.882724	5.202555	1.269903	2.091804	
1270.873786	10.882724	5.213371	1.270874	2.087464	
1271.844660	10.859553	5.213371	1.271845	2.083019	
1272.815534	10.882724	5.213371	1.272816	2.087464	
1273.786408	10.859553	5.224187	1.273786	2.078707	
1274.757282	10.871139	5.235004	1.274757	2.076625	
1275.728155	10.871139	5.245820	1.275728	2.072343	
1276.699029	10.871139	5.245820	1.276699	2.072343	
1277.669903	10.871139	5.278268	1.277670	2.059603	
1278.640777	10.871139	5.267452	1.278641	2.063833	
1279.611650	10.882724	5.267452	1.279612	2.066032	
1280.582524	10.905894	5.267452	1.280583	2.070431	
1281.553398	10.894309	5.278268	1.281553	2.063993	
1282.524272	10.905894	5.256636	1.282524	2.074691	
1283.495146	10.894309	5.256636	1.283495	2.072487	
1284.466019	10.882724	5.245820	1.284466	2.074552	
1285.436893	10.894309	5.235004	1.285437	2.081051	
1286.407767	10.871139	5.235004	1.286408	2.076625	
1287.378641	10.894309	5.180923	1.287379	2.102774	
1288.349515	10.847968	5.202555	1.288350	2.085123	
1289.320388	10.836383	5.202555	1.289320	2.082896	
1290.291262	10.824798	5.213371	1.290291	2.076353	
1291.262136	10.813212	5.224187	1.291262	2.069836	
1292.233010	10.790042	5.224187	1.292233	2.065401	
1293.203883	10.790042	5.224187	1.293204	2.065401	
1294.174757	10.824798	5.235004	1.294175	2.067773	
1295.145631	10.813212	5.256636	1.295146	2.057059	
1296.116505	10.836383	5.256636	1.296117	2.061467	
1297.087379	10.824798	5.245820	1.297087	2.063509	
1298.058252	10.836383	5.235004	1.298058	2.069986	
1299.029126	10.824798	5.245820	1.299029	2.063509	
1300.000000	10.836383	5.245820	1.300000	2.065718	
1300.970874	10.824798	5.245820	1.300971	2.063509	
1301.941748	10.790042	5.245820	1.301942	2.056884	
1302.912621	10.778457	5.224187	1.302913	2.063183	
1303.883495	10.766871	5.213371	1.303883	2.065242	
1304.854369	10.755286	5.213371	1.304854	2.063019	
1305.825243	10.743701	5.202555	1.305825	2.065082	
1306.796117	10.732116	5.213371	1.306796	2.058575	
1307.766990	10.720530	5.202555	1.307767	2.060628	
1308.737864	10.697360	5.191739	1.308738	2.060458	
1309.708738	10.720530	5.202555	1.309709	2.060628	
1310.679612	10.720530	5.202555	1.310680	2.060628	
1311.650485	10.720530	5.245820	1.311650	2.043633	
1312.621359	10.720530	5.213371	1.312621	2.056353	
1313.592233	10.720530	5.224187	1.313592	2.052095	
1314.563107	10.708945	5.235004	1.314563	2.045642	
1315.533981	10.720530	5.224187	1.315534	2.052095	
1316.504854	10.697360	5.224187	1.316505	2.047660	
1317.475728	10.708945	5.245820	1.317476	2.041425	
1318.446602	10.685774	5.224187	1.318447	2.045442	
1319.417476	10.685774	5.224187	1.319417	2.045442	
1320.388350	10.651019	5.224187	1.320388	2.038790	
1321.359223	10.662604	5.245820	1.321359	2.032591	
1322.330097	10.662604	5.235004	1.322330	2.036790	
1323.300971	10.662604	5.224187	1.323301	2.041007	
1324.271845	10.662604	5.245820	1.324272	2.032591	
1325.242718	10.674189	5.224187	1.325243	2.043225	
1326.213592	10.685774	5.224187	1.326214	2.045442	
1327.184466	10.697360	5.224187	1.327184	2.047660	
1328.155340	10.697360	5.224187	1.328155	2.047660	
1329.126214	10.708945	5.213371	1.329126	2.054131	
1330.097087	10.720530	5.213371	1.330097	2.056353	
1331.067961	10.720530	5.213371	1.331068	2.056353	
1332.038835	10.708945	5.224187	1.332039	2.049878	
1333.009709	10.697360	5.213371	1.333010	2.051908	
1333.980583	10.697360	5.235004	1.333981	2.043429	
1334.951456	10.674189	5.224187	1.334951	2.043225	
1335.922330	10.720530	5.235004	1.335922	2.047855	
1336.893204	10.697360	5.235004	1.336893	2.043429	
1337.864078	10.708945	5.235004	1.337864	2.045642	
1338.834951	10.697360	5.245820	1.338835	2.039216	
1339.805825	10.708945	5.245820	1.339806	2.041425	
1340.776699	10.720530	5.245820	1.340777	2.043633	
1341.747573	10.697360	5.245820	1.341748	2.039216	
1342.718447	10.685774	5.245820	1.342718	2.037008	
1343.689320	10.697360	5.235004	1.343689	2.043429	
1344.660194	10.685774	5.224187	1.344660	2.045442	
1345.631068	10.662604	5.202555	1.345631	2.049494	
1346.601942	10.639433	5.224187	1.346602	2.036572	
1347.572816	10.674189	5.202555	1.347573	2.051721	
1348.543689	10.651019	5.213371	1.348544	2.043019	
1349.514563	10.639433	5.213371	1.349515	2.040797	
1350.485437	10.662604	5.213371	1.350485	2.045242	
1351.456311	10.639433	5.213371	1.351456	2.040797	
1352.427184	10.651019	5.224187	1.352427	2.038790	
1353.398058	10.651019	5.213371	1.353398	2.043019	
1354.368932	10.674189	5.224187	1.354369	2.043225	
1355.339806	10.662604	5.213371	1.355340	2.045242	
1356.310680	10.639433	5.235004	1.356311	2.032364	
1357.281553	10.662604	5.235004	1.357282	2.036790	
1358.252427	10.639433	5.245820	1.358252	2.028174	
1359.223301	10.616263	5.224187	1.359223	2.032137	
1360.194175	10.581507	5.235004	1.360194	2.021299	
1361.165049	10.593092	5.224187	1.361165	2.027701	
1362.135922	10.593092	5.224187	1.362136	2.027701	
1363.106796	10.569922	5.224187	1.363107	2.023266	
1364.077670	10.569922	5.224187	1.364078	2.023266	
1365.048544	10.593092	5.213371	1.365049	2.031908	
1366.019417	10.593092	5.213371	1.366019	2.031908	
1366.990291	10.604678	5.202555	1.366990	2.038359	
1367.961165	10.627848	5.202555	1.367961	2.042813	
1368.932039	10.639433	5.213371	1.368932	2.040797	
1369.902913	10.662604	5.224187	1.369903	2.041007	
1370.873786	10.651019	5.213371	1.370874	2.043019	
1371.844660	10.639433	5.202555	1.371845	2.045040	
1372.815534	10.651019	5.235004	1.372816	2.034577	
1373.786408	10.651019	5.245820	1.373786	2.030382	
1374.757282	10.662604	5.235004	1.374757	2.036790	
1375.728155	10.651019	5.245820	1.375728	2.030382	
1376.699029	10.685774	5.267452	1.376699	2.028642	
1377.669903	10.662604	5.245820	1.377670	2.032591	
1378.640777	10.662604	5.235004	1.378641	2.036790	
1379.611650	10.662604	5.245820	1.379612	2.032591	
1380.582524	10.639433	5.224187	1.380583	2.036572	
1381.553398	10.685774	5.213371	1.381553	2.049686	
1382.524272	10.651019	5.224187	1.382524	2.038790	
1383.495146	10.674189	5.224187	1.383495	2.043225	
1384.466019	10.662604	5.213371	1.384466	2.045242	
1385.436893	10.685774	5.213371	1.385437	2.049686	
1386.407767	10.674189	5.213371	1.386408	2.047464	
1387.378641	10.651019	5.213371	1.387379	2.043019	
1388.349515	10.662604	5.235004	1.388350	2.036790	
1389.320388	10.639433	5.213371	1.389320	2.040797	
1390.291262	10.651019	5.235004	1.390291	2.034577	
1391.262136	10.651019	5.224187	1.391262	2.038790	
1392.233010	10.627848	5.224187	1.392233	2.034354	
1393.203883	10.616263	5.235004	1.393204	2.027938	
1394.174757	10.651019	5.235004	1.394175	2.034577	
1395.145631	10.627848	5.245820	1.395146	2.025965	
1396.116505	10.616263	5.235004	1.396117	2.027938	
1397.087379	10.651019	5.245820	1.397087	2.030382	
1398.058252	10.662604	5.245820	1.398058	2.032591	
1399.029126	10.627848	5.245820	1.399029	2.025965	
1400.000000	10.639433	5.256636	1.400000	2.024001	
1400.970874	10.639433	5.224187	1.400971	2.036572	
1401.941748	10.639433	5.235004	1.401942	2.032364	
1402.912621	10.627848	5.224187	1.402913	2.034354	
1403.883495	10.651019	5.235004	1.403883	2.034577	
1404.854369	10.627848	5.235004	1.404854	2.030151	
1405.825243	10.627848	5.224187	1.405825	2.034354	
1406.796117	10.662604	5.235004	1.406796	2.036790	
1407.766990	10.651019	5.245820	1.407767	2.030382	
1408.737864	10.662604	5.213371	1.408738	2.045242	
1409.708738	10.674189	5.213371	1.409709	2.047464	
1410.679612	10.674189	5.213371	1.410680	2.047464	
1411.650485	10.708945	5.235004	1.411650	2.045642	
1412.621359	10.697360	5.245820	1.412621	2.039216	
1413.592233	10.697360	5.245820	1.413592	2.039216	
1414.563107	10.720530	5.256636	1.414563	2.039428	
1415.533981	10.732116	5.256636	1.415534	2.041632	
1416.504854	10.732116	5.256636	1.416505	2.041632	
1417.475728	10.743701	5.256636	1.417476	2.043836	
1418.446602	10.766871	5.256636	1.418447	2.048244	
1419.417476	10.778457	5.256636	1.419417	2.050448	
1420.388350	10.766871	5.256636	1.420388	2.048244	
1421.359223	10.778457	5.267452	1.421359	2.046237	
1422.330097	10.778457	5.245820	1.422330	2.054675	
1423.300971	10.778457	5.256636	1.423301	2.050448	
1424.271845	10.790042	5.235004	1.424272	2.061134	
1425.242718	10.766871	5.245820	1.425243	2.052467	
1426.213592	10.755286	5.224187	1.426214	2.058748	
1427.184466	10.743701	5.235004	1.427184	2.052281	
1428.155340	10.743701	5.213371	1.428155	2.060797	
1429.126214	10.732116	5.213371	1.429126	2.058575	
1430.097087	10.732116	5.224187	1.430097	2.054313	
1431.067961	10.708945	5.202555	1.431068	2.058401	
1432.038835	10.720530	5.235004	1.432039	2.047855	
1433.009709	10.732116	5.245820	1.433010	2.045841	
1433.980583	10.708945	5.224187	1.433981	2.049878	
1434.951456	10.720530	5.245820	1.434951	2.043633	
1435.922330	10.766871	5.256636	1.435922	2.048244	
1436.893204	10.743701	5.278268	1.436893	2.035460	
1437.864078	10.766871	5.256636	1.437864	2.048244	
1438.834951	10.766871	5.267452	1.438835	2.044038	
1439.805825	10.778457	5.278268	1.439806	2.042044	
1440.776699	10.778457	5.245820	1.440777	2.054675	
1441.747573	10.801627	5.256636	1.441748	2.054856	
1442.718447	10.813212	5.245820	1.442718	2.061301	
1443.689320	10.778457	5.245820	1.443689	2.054675	
1444.660194	10.778457	5.256636	1.444660	2.050448	
1445.631068	10.790042	5.245820	1.445631	2.056884	
1446.601942	10.790042	5.235004	1.446602	2.061134	
1447.572816	10.801627	5.224187	1.447573	2.067619	
1448.543689	10.801627	5.235004	1.448544	2.063347	
1449.514563	10.813212	5.224187	1.449515	2.069836	
1450.485437	10.813212	5.245820	1.450485	2.061301	
1451.456311	10.836383	5.256636	1.451456	2.061467	
1452.427184	10.836383	5.278268	1.452427	2.053019	
1453.398058	10.859553	5.278268	1.453398	2.057408	
1454.368932	10.882724	5.289084	1.454369	2.057582	
1455.339806	10.871139	5.299900	1.455340	2.051197	
1456.310680	10.882724	5.299900	1.456311	2.053383	
1457.281553	10.882724	5.310716	1.457282	2.049201	
1458.252427	10.871139	5.310716	1.458252	2.047019	
1459.223301	10.847968	5.299900	1.459223	2.046825	
1460.194175	10.871139	5.299900	1.460194	2.051197	
1461.165049	10.847968	5.289084	1.461165	2.051011	
1462.135922	10.847968	5.278268	1.462136	2.055214	
1463.106796	10.824798	5.278268	1.463107	2.050824	
1464.077670	10.859553	5.256636	1.464078	2.065875	
1465.048544	10.847968	5.256636	1.465049	2.063671	
1466.019417	10.871139	5.267452	1.466019	2.063833	
1466.990291	10.871139	5.245820	1.466990	2.072343	
1467.961165	10.894309	5.278268	1.467961	2.063993	
1468.932039	10.905894	5.267452	1.468932	2.070431	
1469.902913	10.917480	5.278268	1.469903	2.068383	
1470.873786	10.929065	5.278268	1.470874	2.070578	
1471.844660	10.929065	5.299900	1.471845	2.062127	
1472.815534	10.940650	5.310716	1.472816	2.060108	
1473.786408	10.894309	5.299900	1.473786	2.055569	
1474.757282	10.917480	5.332349	1.474757	2.047405	
1475.728155	10.871139	5.343165	1.475728	2.034588	
1476.699029	10.871139	5.321532	1.476699	2.042859	
1477.669903	10.882724	5.321532	1.477670	2.045036	
1478.640777	10.894309	5.310716	1.478641	2.051382	
1479.611650	10.894309	5.299900	1.479612	2.055569	
1480.582524	10.882724	5.289084	1.480583	2.057582	
1481.553398	10.905894	5.278268	1.481553	2.066188	
1482.524272	10.894309	5.256636	1.482524	2.072487	
1483.495146	10.929065	5.245820	1.483495	2.083386	
1484.466019	10.940650	5.278268	1.484466	2.072773	
1485.436893	10.905894	5.256636	1.485437	2.074691	
1486.407767	10.882724	5.256636	1.486408	2.070283	
1487.378641	10.905894	5.289084	1.487379	2.061963	
1488.349515	10.894309	5.299900	1.488350	2.055569	
1489.320388	10.882724	5.299900	1.489320	2.053383	
1490.291262	10.894309	5.310716	1.490291	2.051382	
1491.262136	10.882724	5.310716	1.491262	2.049201	
1492.233010	10.905894	5.332349	1.492233	2.045233	
1493.203883	10.894309	5.343165	1.493204	2.038924	
1494.174757	10.917480	5.332349	1.494175	2.047405	
1495.145631	10.929065	5.332349	1.495146	2.049578	
1496.116505	10.952235	5.332349	1.496117	2.053923	
1497.087379	10.940650	5.332349	1.497087	2.051751	
1498.058252	10.975406	5.299900	1.498058	2.070870	
1499.029126	11.010162	5.299900	1.499029	2.077428	
1500.000000	10.998576	5.321532	1.500000	2.066806	
1500.970874	10.975406	5.278268	1.500971	2.079357	
1501.941748	10.998576	5.289084	1.501942	2.079486	
1502.912621	11.010162	5.299900	1.502913	2.077428	
1503.883495	10.986991	5.310716	1.503883	2.068834	
1504.854369	10.963821	5.310716	1.504854	2.064471	
1505.825243	10.963821	5.310716	1.505825	2.064471	
1506.796117	10.940650	5.310716	1.506796	2.060108	
1507.766990	10.940650	5.310716	1.507767	2.060108	
1508.737864	10.952235	5.321532	1.508738	2.058098	
1509.708738	10.940650	5.332349	1.509709	2.051751	
1510.679612	10.940650	5.332349	1.510680	2.051751	
1511.650485	10.975406	5.343165	1.511650	2.054102	
1512.621359	10.963821	5.332349	1.512621	2.056096	
1513.592233	10.952235	5.353981	1.513592	2.045625	
1514.563107	10.952235	5.321532	1.514563	2.058098	
1515.533981	10.940650	5.332349	1.515534	2.051751	
1516.504854	10.952235	5.321532	1.516505	2.058098	
1517.475728	10.940650	5.321532	1.517476	2.055921	
1518.446602	10.917480	5.332349	1.518447	2.047405	
1519.417476	10.917480	5.343165	1.519417	2.043261	
1520.388350	10.882724	5.321532	1.520388	2.045036	
1521.359223	10.882724	5.310716	1.521359	2.049201	
1522.330097	10.859553	5.321532	1.522330	2.040682	
1523.300971	10.859553	5.321532	1.523301	2.040682	
1524.271845	10.824798	5.332349	1.524272	2.030024	
1525.242718	10.859553	5.310716	1.525243	2.044838	
1526.213592	10.824798	5.332349	1.526214	2.030024	
1527.184466	10.836383	5.310716	1.527184	2.040475	
1528.155340	10.836383	5.321532	1.528155	2.036327	
1529.126214	10.824798	5.332349	1.529126	2.030024	
1530.097087	10.824798	5.343165	1.530097	2.025915	
1531.067961	10.801627	5.353981	1.531068	2.017495	
1532.038835	10.813212	5.353981	1.532039	2.019658	
1533.009709	10.813212	5.353981	1.533010	2.019658	
1533.980583	10.801627	5.353981	1.533981	2.017495	
1534.951456	10.801627	5.353981	1.534951	2.017495	
1535.922330	10.801627	5.386429	1.535922	2.005341	
1536.893204	10.824798	5.364797	1.536893	2.017746	
1537.864078	10.801627	5.353981	1.537864	2.017495	
1538.834951	10.801627	5.364797	1.538835	2.013427	
1539.805825	10.790042	5.364797	1.539806	2.011267	
1540.776699	10.801627	5.332349	1.540777	2.025679	
1541.747573	10.790042	5.343165	1.541748	2.019410	
1542.718447	10.778457	5.353981	1.542718	2.013167	
1543.689320	10.755286	5.332349	1.543689	2.016989	
1544.660194	10.732116	5.332349	1.544660	2.012643	
1545.631068	10.766871	5.321532	1.545631	2.023265	
1546.601942	10.766871	5.332349	1.546602	2.019161	
1547.572816	10.766871	5.332349	1.547573	2.019161	
1548.543689	10.778457	5.332349	1.548544	2.021334	
1549.514563	10.790042	5.353981	1.549515	2.015331	
1550.485437	10.790042	5.375613	1.550485	2.007221	
1551.456311	10.778457	5.375613	1.551456	2.005066	
1552.427184	10.790042	5.397245	1.552427	1.999176	
1553.398058	10.813212	5.386429	1.553398	2.007492	
1554.368932	10.801627	5.397245	1.554369	2.001322	
1555.339806	10.813212	5.386429	1.555340	2.007492	
1556.310680	10.801627	5.386429	1.556311	2.005341	
1557.281553	10.778457	5.375613	1.557282	2.005066	
1558.252427	10.766871	5.375613	1.558252	2.002910	
1559.223301	10.720530	5.343165	1.559223	2.006401	
1560.194175	10.697360	5.343165	1.560194	2.002064	
1561.165049	10.685774	5.332349	1.561165	2.003953	
1562.135922	10.651019	5.332349	1.562136	1.997435	
1563.106796	10.627848	5.321532	1.563107	1.997141	
