Essais Frottement unidirectionnel					
					
Conditions de l'essais					
Asservissement	Pas d'asservissement en force				
Vitesse du moteur en X (µm/s )	1000.000000				
Longueur de frottement (µm)	5000.000000				
Vitesse du moteur en Z (µm/s )	50.000000				
Type d 'essai	Force imposée				
Consigne en force (mN)	5.000000				
					
Déplacement en X (µm)	Effort tangentiel (mN)	Effort normal (mN)	Temps (s)	Fx/Fz	
932.038835	10.241827	5.254473	0.932039	1.949164	
933.009709	10.230242	5.211208	0.933010	1.963123	
933.980583	10.218657	5.200392	0.933981	1.964978	
934.951456	10.218657	5.211208	0.934951	1.960900	
935.922330	10.218657	5.211208	0.935922	1.960900	
936.893204	10.230242	5.211208	0.936893	1.963123	
937.864078	10.207072	5.211208	0.937864	1.958677	
938.834951	10.218657	5.200392	0.938835	1.964978	
939.805825	10.207072	5.211208	0.939806	1.958677	
940.776699	10.207072	5.211208	0.940777	1.958677	
941.747573	10.218657	5.222024	0.941748	1.956838	
942.718447	10.207072	5.222024	0.942718	1.954620	
943.689320	10.195486	5.232840	0.943689	1.948366	
944.660194	10.230242	5.232840	0.944660	1.955007	
945.631068	10.195486	5.222024	0.945631	1.952401	
946.601942	10.195486	5.265289	0.946602	1.936358	
947.572816	10.230242	5.254473	0.947573	1.946959	
948.543689	10.230242	5.232840	0.948544	1.955007	
949.514563	10.230242	5.222024	0.949515	1.959057	
950.485437	10.264998	5.232840	0.950485	1.961649	
951.456311	10.276583	5.222024	0.951456	1.967931	
952.427184	10.276583	5.211208	0.952427	1.972015	
953.398058	10.311339	5.211208	0.953398	1.978685	
954.368932	10.299754	5.189576	0.954369	1.984700	
955.339806	10.311339	5.178760	0.955340	1.991083	
956.310680	10.276583	5.167944	0.956311	1.988525	
957.281553	10.276583	5.189576	0.957282	1.980236	
958.252427	10.276583	5.189576	0.958252	1.980236	
959.223301	10.241827	5.200392	0.959223	1.969434	
960.194175	10.241827	5.211208	0.960194	1.965346	
961.165049	10.218657	5.222024	0.961165	1.956838	
962.135922	10.241827	5.211208	0.962136	1.965346	
963.106796	10.253413	5.232840	0.963107	1.959435	
964.077670	10.253413	5.232840	0.964078	1.959435	
965.048544	10.276583	5.211208	0.965049	1.972015	
966.019417	10.276583	5.232840	0.966019	1.963863	
966.990291	10.299754	5.211208	0.966990	1.976462	
967.961165	10.299754	5.211208	0.967961	1.976462	
968.932039	10.276583	5.211208	0.968932	1.972015	
969.902913	10.288168	5.189576	0.969903	1.982468	
970.873786	10.299754	5.211208	0.970874	1.976462	
971.844660	10.299754	5.189576	0.971845	1.984700	
972.815534	10.264998	5.200392	0.972816	1.973889	
973.786408	10.276583	5.157127	0.973786	1.992695	
974.757282	10.264998	5.178760	0.974757	1.982134	
975.728155	10.288168	5.189576	0.975728	1.982468	
976.699029	10.264998	5.167944	0.976699	1.986283	
977.669903	10.264998	5.167944	0.977670	1.986283	
978.640777	10.276583	5.189576	0.978641	1.980236	
979.611650	10.299754	5.189576	0.979612	1.984700	
980.582524	10.299754	5.200392	0.980583	1.980573	
981.553398	10.311339	5.200392	0.981553	1.982800	
982.524272	10.322924	5.200392	0.982524	1.985028	
983.495146	10.334509	5.211208	0.983495	1.983131	
984.466019	10.322924	5.211208	0.984466	1.980908	
985.436893	10.311339	5.200392	0.985437	1.982800	
986.407767	10.311339	5.211208	0.986408	1.978685	
987.378641	10.311339	5.178760	0.987379	1.991083	
988.349515	10.322924	5.211208	0.988350	1.980908	
989.320388	10.311339	5.200392	0.989320	1.982800	
990.291262	10.311339	5.189576	0.990291	1.986933	
991.262136	10.311339	5.178760	0.991262	1.991083	
992.233010	10.322924	5.167944	0.992233	1.997492	
993.203883	10.322924	5.157127	0.993204	2.001681	
994.174757	10.334509	5.178760	0.994175	1.995557	
995.145631	10.311339	5.167944	0.995146	1.995250	
996.116505	10.334509	5.157127	0.996117	2.003927	
997.087379	10.369265	5.178760	0.997087	2.002268	
998.058252	10.322924	5.178760	0.998058	1.993320	
999.029126	10.322924	5.189576	0.999029	1.989165	
1000.000000	10.311339	5.178760	1.000000	1.991083	
1000.970874	10.311339	5.178760	1.000971	1.991083	
1001.941748	10.299754	5.211208	1.001942	1.976462	
1002.912621	10.322924	5.200392	1.002913	1.985028	
1003.883495	10.299754	5.189576	1.003883	1.984700	
1004.854369	10.288168	5.200392	1.004854	1.978345	
1005.825243	10.299754	5.222024	1.005825	1.972368	
1006.796117	10.288168	5.211208	1.006796	1.974239	
1007.766990	10.288168	5.222024	1.007767	1.970149	
1008.737864	10.322924	5.211208	1.008738	1.980908	
1009.708738	10.346095	5.200392	1.009709	1.989484	
1010.679612	10.346095	5.189576	1.010680	1.993630	
1011.650485	10.346095	5.189576	1.011650	1.993630	
1012.621359	10.380850	5.178760	1.012621	2.004505	
1013.592233	10.404021	5.200392	1.013592	2.000622	
1014.563107	10.415606	5.167944	1.014563	2.015426	
1015.533981	10.415606	5.178760	1.015534	2.011216	
1016.504854	10.427191	5.178760	1.016505	2.013453	
1017.475728	10.427191	5.189576	1.017476	2.009257	
1018.446602	10.415606	5.200392	1.018447	2.002850	
1019.417476	10.415606	5.189576	1.019417	2.007025	
1020.388350	10.427191	5.200392	1.020388	2.005078	
1021.359223	10.404021	5.200392	1.021359	2.000622	
1022.330097	10.404021	5.243656	1.022330	1.984116	
1023.300971	10.427191	5.211208	1.023301	2.000916	
1024.271845	10.415606	5.222024	1.024272	1.994553	
1025.242718	10.438777	5.222024	1.025243	1.998990	
1026.213592	10.450362	5.211208	1.026214	2.005363	
1027.184466	10.485118	5.222024	1.027184	2.007865	
1028.155340	10.485118	5.222024	1.028155	2.007865	
1029.126214	10.496703	5.211208	1.029126	2.014255	
1030.097087	10.473532	5.200392	1.030097	2.013989	
1031.067961	10.461947	5.178760	1.031068	2.020165	
1032.038835	10.427191	5.189576	1.032039	2.009257	
1033.009709	10.404021	5.167944	1.033010	2.013184	
1033.980583	10.380850	5.157127	1.033981	2.012913	
1034.951456	10.346095	5.178760	1.034951	1.997794	
1035.922330	10.311339	5.189576	1.035922	1.986933	
1036.893204	10.288168	5.178760	1.036893	1.986609	
1037.864078	10.276583	5.178760	1.037864	1.984371	
1038.834951	10.253413	5.189576	1.038835	1.975771	
1039.805825	10.253413	5.211208	1.039806	1.967569	
1040.776699	10.276583	5.211208	1.040777	1.972015	
1041.747573	10.253413	5.211208	1.041748	1.967569	
1042.718447	10.288168	5.189576	1.042718	1.982468	
1043.689320	10.288168	5.211208	1.043689	1.974239	
1044.660194	10.299754	5.200392	1.044660	1.980573	
1045.631068	10.311339	5.211208	1.045631	1.978685	
1046.601942	10.311339	5.189576	1.046602	1.986933	
1047.572816	10.311339	5.222024	1.047573	1.974587	
1048.543689	10.288168	5.189576	1.048544	1.982468	
1049.514563	10.288168	5.200392	1.049515	1.978345	
1050.485437	10.264998	5.200392	1.050485	1.973889	
1051.456311	10.264998	5.200392	1.051456	1.973889	
1052.427184	10.253413	5.167944	1.052427	1.984041	
1053.398058	10.276583	5.200392	1.053398	1.976117	
1054.368932	10.299754	5.189576	1.054369	1.984700	
1055.339806	10.334509	5.189576	1.055340	1.991398	
1056.310680	10.357680	5.167944	1.056311	2.004217	
1057.281553	10.392436	5.200392	1.057282	1.998395	
1058.252427	10.438777	5.189576	1.058252	2.011489	
1059.223301	10.450362	5.200392	1.059223	2.009534	
1060.194175	10.473532	5.189576	1.060194	2.018187	
1061.165049	10.508288	5.200392	1.061165	2.020672	
1062.135922	10.519873	5.222024	1.062136	2.014520	
1063.106796	10.485118	5.211208	1.063107	2.012032	
1064.077670	10.508288	5.222024	1.064078	2.012302	
1065.048544	10.496703	5.232840	1.065049	2.005928	
1066.019417	10.485118	5.222024	1.066019	2.007865	
1066.990291	10.473532	5.200392	1.066990	2.013989	
1067.961165	10.461947	5.200392	1.067961	2.011761	
1068.932039	10.438777	5.189576	1.068932	2.011489	
1069.902913	10.427191	5.200392	1.069903	2.005078	
1070.873786	10.404021	5.178760	1.070874	2.008979	
1071.844660	10.369265	5.200392	1.071845	1.993939	
1072.815534	10.346095	5.189576	1.072816	1.993630	
1073.786408	10.322924	5.157127	1.073786	2.001681	
1074.757282	10.299754	5.167944	1.074757	1.993008	
1075.728155	10.299754	5.167944	1.075728	1.993008	
1076.699029	10.264998	5.178760	1.076699	1.982134	
1077.669903	10.264998	5.189576	1.077670	1.978003	
1078.640777	10.230242	5.178760	1.078641	1.975423	
1079.611650	10.207072	5.200392	1.079612	1.962750	
1080.582524	10.195486	5.200392	1.080583	1.960523	
1081.553398	10.183901	5.211208	1.081553	1.954230	
1082.524272	10.160731	5.211208	1.082524	1.949784	
1083.495146	10.172316	5.222024	1.083495	1.947964	
1084.466019	10.160731	5.200392	1.084466	1.953839	
1085.436893	10.160731	5.167944	1.085437	1.966107	
1086.407767	10.149145	5.178760	1.086408	1.959764	
1087.378641	10.125975	5.178760	1.087379	1.955290	
1088.349515	10.137560	5.157127	1.088350	1.965738	
1089.320388	10.125975	5.167944	1.089320	1.959382	
1090.291262	10.125975	5.157127	1.090291	1.963491	
1091.262136	10.125975	5.157127	1.091262	1.963491	
1092.233010	10.137560	5.157127	1.092233	1.965738	
1093.203883	10.137560	5.124679	1.093204	1.978184	
1094.174757	10.160731	5.178760	1.094175	1.962001	
1095.145631	10.183901	5.146311	1.095146	1.978874	
1096.116505	10.183901	5.157127	1.096117	1.974724	
1097.087379	10.230242	5.167944	1.097087	1.979558	
1098.058252	10.241827	5.189576	1.098058	1.973538	
1099.029126	10.299754	5.189576	1.099029	1.984700	
1100.000000	10.334509	5.211208	1.100000	1.983131	
1100.970874	10.346095	5.211208	1.100971	1.985354	
1101.941748	10.369265	5.211208	1.101942	1.989801	
1102.912621	10.404021	5.189576	1.102913	2.004792	
1103.883495	10.427191	5.178760	1.103883	2.013453	
1104.854369	10.415606	5.167944	1.104854	2.015426	
1105.825243	10.415606	5.146311	1.105825	2.023897	
1106.796117	10.380850	5.157127	1.106796	2.012913	
1107.766990	10.392436	5.146311	1.107767	2.019395	
1108.737864	10.380850	5.124679	1.108738	2.025659	
1109.708738	10.334509	5.124679	1.109709	2.016616	
1110.679612	10.311339	5.113863	1.110680	2.016350	
1111.650485	10.299754	5.124679	1.111650	2.009834	
1112.621359	10.299754	5.146311	1.112621	2.001386	
1113.592233	10.288168	5.157127	1.113592	1.994942	
1114.563107	10.311339	5.167944	1.114563	1.995250	
1115.533981	10.299754	5.167944	1.115534	1.993008	
1116.504854	10.311339	5.167944	1.116505	1.995250	
1117.475728	10.288168	5.167944	1.117476	1.990766	
1118.446602	10.288168	5.178760	1.118447	1.986609	
1119.417476	10.276583	5.189576	1.119417	1.980236	
1120.388350	10.253413	5.157127	1.120388	1.988202	
1121.359223	10.230242	5.178760	1.121359	1.975423	
1122.330097	10.195486	5.157127	1.122330	1.976970	
1123.300971	10.183901	5.135495	1.123301	1.983042	
1124.271845	10.137560	5.146311	1.124272	1.969869	
1125.242718	10.137560	5.124679	1.125243	1.978184	
1126.213592	10.102804	5.113863	1.126214	1.975572	
1127.184466	10.114390	5.113863	1.127184	1.977837	
1128.155340	10.125975	5.103047	1.128155	1.984300	
1129.126214	10.149145	5.103047	1.129126	1.988840	
1130.097087	10.207072	5.113863	1.130097	1.995961	
1131.067961	10.241827	5.113863	1.131068	2.002757	
1132.038835	10.299754	5.135495	1.132039	2.005601	
1133.009709	10.311339	5.135495	1.133010	2.007857	
1133.980583	10.357680	5.135495	1.133981	2.016880	
1134.951456	10.369265	5.167944	1.134951	2.006459	
1135.922330	10.380850	5.167944	1.135922	2.008700	
1136.893204	10.380850	5.146311	1.136893	2.017144	
1137.864078	10.380850	5.157127	1.137864	2.012913	
1138.834951	10.392436	5.157127	1.138835	2.015160	
1139.805825	10.380850	5.167944	1.139806	2.008700	
1140.776699	10.357680	5.135495	1.140777	2.016880	
1141.747573	10.357680	5.135495	1.141748	2.016880	
1142.718447	10.357680	5.135495	1.142718	2.016880	
1143.689320	10.357680	5.124679	1.143689	2.021137	
1144.660194	10.380850	5.124679	1.144660	2.025659	
1145.631068	10.404021	5.103047	1.145631	2.038786	
1146.601942	10.415606	5.124679	1.146602	2.032441	
1147.572816	10.427191	5.113863	1.147573	2.039005	
1148.543689	10.438777	5.113863	1.148544	2.041270	
1149.514563	10.427191	5.124679	1.149515	2.034701	
1150.485437	10.427191	5.157127	1.150485	2.021899	
1151.456311	10.427191	5.146311	1.151456	2.026149	
1152.427184	10.380850	5.135495	1.152427	2.021392	
1153.398058	10.369265	5.146311	1.153398	2.014893	
1154.368932	10.357680	5.167944	1.154369	2.004217	
1155.339806	10.334509	5.157127	1.155340	2.003927	
1156.310680	10.346095	5.157127	1.156311	2.006174	
1157.281553	10.346095	5.135495	1.157282	2.014625	
1158.252427	10.311339	5.146311	1.158252	2.003637	
1159.223301	10.334509	5.135495	1.159223	2.012369	
1160.194175	10.322924	5.135495	1.160194	2.010113	
1161.165049	10.369265	5.135495	1.161165	2.019136	
1162.135922	10.357680	5.135495	1.162136	2.016880	
1163.106796	10.380850	5.135495	1.163107	2.021392	
1164.077670	10.392436	5.135495	1.164078	2.023648	
1165.048544	10.392436	5.146311	1.165049	2.019395	
1166.019417	10.392436	5.135495	1.166019	2.023648	
1166.990291	10.369265	5.135495	1.166990	2.019136	
1167.961165	10.392436	5.135495	1.167961	2.023648	
1168.932039	10.357680	5.157127	1.168932	2.008420	
1169.902913	10.346095	5.157127	1.169903	2.006174	
1170.873786	10.346095	5.157127	1.170874	2.006174	
1171.844660	10.357680	5.157127	1.171845	2.008420	
1172.815534	10.357680	5.146311	1.172816	2.012642	
1173.786408	10.369265	5.135495	1.173786	2.019136	
1174.757282	10.357680	5.135495	1.174757	2.016880	
1175.728155	10.380850	5.113863	1.175728	2.029943	
1176.699029	10.404021	5.124679	1.176699	2.030180	
1177.669903	10.380850	5.124679	1.177670	2.025659	
1178.640777	10.380850	5.135495	1.178641	2.021392	
1179.611650	10.369265	5.113863	1.179612	2.027678	
1180.582524	10.380850	5.135495	1.180583	2.021392	
1181.553398	10.357680	5.135495	1.181553	2.016880	
1182.524272	10.357680	5.135495	1.182524	2.016880	
1183.495146	10.346095	5.135495	1.183495	2.014625	
1184.466019	10.334509	5.167944	1.184466	1.999733	
1185.436893	10.322924	5.157127	1.185437	2.001681	
1186.407767	10.346095	5.146311	1.186408	2.010390	
1187.378641	10.346095	5.157127	1.187379	2.006174	
1188.349515	10.346095	5.167944	1.188350	2.001975	
1189.320388	10.357680	5.146311	1.189320	2.012642	
1190.291262	10.334509	5.146311	1.190291	2.008139	
1191.262136	10.334509	5.124679	1.191262	2.016616	
1192.233010	10.357680	5.113863	1.192233	2.025412	
1193.203883	10.334509	5.124679	1.193204	2.016616	
1194.174757	10.311339	5.135495	1.194175	2.007857	
1195.145631	10.299754	5.113863	1.195146	2.014085	
1196.116505	10.311339	5.135495	1.196117	2.007857	
1197.087379	10.299754	5.124679	1.197087	2.009834	
1198.058252	10.264998	5.135495	1.198058	1.998833	
1199.029126	10.299754	5.146311	1.199029	2.001386	
1200.000000	10.299754	5.124679	1.200000	2.009834	
1200.970874	10.357680	5.167944	1.200971	2.004217	
1201.941748	10.369265	5.167944	1.201942	2.006459	
1202.912621	10.392436	5.167944	1.202913	2.010942	
1203.883495	10.415606	5.167944	1.203883	2.015426	
1204.854369	10.404021	5.146311	1.204854	2.021646	
1205.825243	10.438777	5.157127	1.205825	2.024146	
1206.796117	10.415606	5.146311	1.206796	2.023897	
1207.766990	10.415606	5.146311	1.207767	2.023897	
1208.737864	10.404021	5.124679	1.208738	2.030180	
1209.708738	10.369265	5.103047	1.209709	2.031975	
1210.679612	10.346095	5.103047	1.210680	2.027435	
1211.650485	10.322924	5.092231	1.211650	2.027191	
1212.621359	10.322924	5.103047	1.212621	2.022894	
1213.592233	10.311339	5.103047	1.213592	2.020624	
1214.563107	10.311339	5.113863	1.214563	2.016350	
1215.533981	10.311339	5.135495	1.215534	2.007857	
1216.504854	10.311339	5.146311	1.216505	2.003637	
1217.475728	10.311339	5.146311	1.217476	2.003637	
1218.446602	10.311339	5.157127	1.218447	1.999435	
1219.417476	10.322924	5.146311	1.219417	2.005888	
1220.388350	10.311339	5.167944	1.220388	1.995250	
1221.359223	10.311339	5.157127	1.221359	1.999435	
1222.330097	10.322924	5.146311	1.222330	2.005888	
1223.300971	10.311339	5.124679	1.223301	2.012095	
1224.271845	10.276583	5.124679	1.224272	2.005313	
1225.242718	10.276583	5.135495	1.225243	2.001089	
1226.213592	10.288168	5.103047	1.226214	2.016083	
1227.184466	10.253413	5.113863	1.227184	2.005023	
1228.155340	10.264998	5.070598	1.228155	2.024415	
1229.126214	10.264998	5.081415	1.229126	2.020106	
1230.097087	10.253413	5.081415	1.230097	2.017826	
1231.067961	10.253413	5.092231	1.231068	2.013540	
1232.038835	10.264998	5.081415	1.232039	2.020106	
1233.009709	10.288168	5.113863	1.233010	2.011819	
1233.980583	10.334509	5.113863	1.233981	2.020881	
1234.951456	10.264998	5.113863	1.234951	2.007288	
1235.922330	10.299754	5.135495	1.235922	2.005601	
1236.893204	10.299754	5.157127	1.236893	1.997188	
1237.864078	10.299754	5.146311	1.237864	2.001386	
1238.834951	10.276583	5.135495	1.238835	2.001089	
1239.805825	10.288168	5.146311	1.239806	1.999134	
1240.776699	10.299754	5.124679	1.240777	2.009834	
1241.747573	10.264998	5.113863	1.241748	2.007288	
1242.718447	10.276583	5.124679	1.242718	2.005313	
1243.689320	10.253413	5.124679	1.243689	2.000791	
1244.660194	10.253413	5.081415	1.244660	2.017826	
1245.631068	10.218657	5.059782	1.245631	2.019584	
1246.601942	10.253413	5.081415	1.246602	2.017826	
1247.572816	10.207072	5.059782	1.247573	2.017295	
1248.543689	10.207072	5.059782	1.248544	2.017295	
1249.514563	10.218657	5.081415	1.249515	2.010987	
1250.485437	10.218657	5.081415	1.250485	2.010987	
1251.456311	10.207072	5.103047	1.251456	2.000192	
1252.427184	10.218657	5.113863	1.252427	1.998227	
1253.398058	10.241827	5.135495	1.253398	1.994321	
1254.368932	10.241827	5.124679	1.254369	1.998530	
1255.339806	10.241827	5.135495	1.255340	1.994321	
1256.310680	10.264998	5.146311	1.256311	1.994632	
1257.281553	10.276583	5.135495	1.257282	2.001089	
1258.252427	10.276583	5.113863	1.258252	2.009554	
1259.223301	10.264998	5.135495	1.259223	1.998833	
1260.194175	10.264998	5.103047	1.260194	2.011543	
1261.165049	10.230242	5.070598	1.261165	2.017561	
1262.135922	10.253413	5.081415	1.262136	2.017826	
1263.106796	10.241827	5.070598	1.263107	2.019846	
1264.077670	10.241827	5.070598	1.264078	2.019846	
1265.048544	10.264998	5.070598	1.265049	2.024415	
1266.019417	10.230242	5.048966	1.266019	2.026205	
1266.990291	10.207072	5.059782	1.266990	2.017295	
1267.961165	10.230242	5.070598	1.267961	2.017561	
1268.932039	10.241827	5.092231	1.268932	2.011265	
1269.902913	10.230242	5.092231	1.269903	2.008990	
1270.873786	10.230242	5.092231	1.270874	2.008990	
1271.844660	10.218657	5.103047	1.271845	2.002462	
1272.815534	10.218657	5.092231	1.272816	2.006715	
1273.786408	10.195486	5.103047	1.273786	1.997921	
1274.757282	10.207072	5.135495	1.274757	1.987554	
1275.728155	10.183901	5.124679	1.275728	1.987227	
1276.699029	10.172316	5.113863	1.276699	1.989165	
1277.669903	10.172316	5.103047	1.277670	1.993381	
1278.640777	10.172316	5.092231	1.278641	1.997615	
1279.611650	10.172316	5.103047	1.279612	1.993381	
1280.582524	10.172316	5.092231	1.280583	1.997615	
1281.553398	10.183901	5.081415	1.281553	2.004147	
1282.524272	10.195486	5.059782	1.282524	2.015005	
1283.495146	10.195486	5.081415	1.283495	2.006427	
1284.466019	10.195486	5.081415	1.284466	2.006427	
1285.436893	10.172316	5.092231	1.285437	1.997615	
1286.407767	10.195486	5.070598	1.286408	2.010707	
1287.378641	10.195486	5.092231	1.287379	2.002165	
1288.349515	10.172316	5.092231	1.288350	1.997615	
1289.320388	10.172316	5.092231	1.289320	1.997615	
1290.291262	10.137560	5.092231	1.290291	1.990790	
1291.262136	10.125975	5.092231	1.291262	1.988515	
1292.233010	10.114390	5.113863	1.292233	1.977837	
1293.203883	10.137560	5.113863	1.293204	1.982368	
1294.174757	10.137560	5.124679	1.294175	1.978184	
1295.145631	10.149145	5.113863	1.295146	1.984634	
1296.116505	10.160731	5.124679	1.296117	1.982706	
1297.087379	10.160731	5.124679	1.297087	1.982706	
1298.058252	10.160731	5.113863	1.298058	1.986899	
1299.029126	10.172316	5.124679	1.299029	1.984966	
1300.000000	10.218657	5.113863	1.300000	1.998227	
1300.970874	10.195486	5.103047	1.300971	1.997921	
1301.941748	10.183901	5.103047	1.301942	1.995651	
1302.912621	10.195486	5.113863	1.302913	1.993696	
1303.883495	10.183901	5.081415	1.303883	2.004147	
1304.854369	10.160731	5.081415	1.304854	1.999587	
1305.825243	10.149145	5.113863	1.305825	1.984634	
1306.796117	10.125975	5.092231	1.306796	1.988515	
1307.766990	10.102804	5.092231	1.307767	1.983964	
1308.737864	10.102804	5.092231	1.308738	1.983964	
1309.708738	10.091219	5.092231	1.309709	1.981689	
1310.679612	10.079634	5.092231	1.310680	1.979414	
1311.650485	10.068048	5.103047	1.311650	1.972948	
1312.621359	10.079634	5.103047	1.312621	1.975219	
1313.592233	10.068048	5.092231	1.313592	1.977139	
1314.563107	10.079634	5.113863	1.314563	1.971041	
1315.533981	10.091219	5.124679	1.315534	1.969142	
1316.504854	10.079634	5.113863	1.316505	1.971041	
1317.475728	10.068048	5.124679	1.317476	1.964620	
1318.446602	10.068048	5.113863	1.318447	1.968776	
1319.417476	10.068048	5.113863	1.319417	1.968776	
1320.388350	10.044878	5.113863	1.320388	1.964245	
1321.359223	10.033293	5.124679	1.321359	1.957838	
1322.330097	10.021707	5.103047	1.322330	1.963867	
1323.300971	10.010122	5.092231	1.323301	1.965764	
1324.271845	9.998537	5.092231	1.324272	1.963489	
1325.242718	10.010122	5.070598	1.325243	1.974150	
1326.213592	9.986952	5.070598	1.326214	1.969580	
1327.184466	9.986952	5.059782	1.327184	1.973791	
1328.155340	9.986952	5.070598	1.328155	1.969580	
1329.126214	9.998537	5.081415	1.329126	1.967668	
1330.097087	9.975366	5.092231	1.330097	1.958938	
1331.067961	9.963781	5.103047	1.331068	1.952516	
1332.038835	9.986952	5.103047	1.332039	1.957057	
1333.009709	9.975366	5.113863	1.333010	1.950652	
1333.980583	9.986952	5.113863	1.333981	1.952917	
1334.951456	9.975366	5.124679	1.334951	1.946535	
1335.922330	9.975366	5.135495	1.335922	1.942435	
1336.893204	9.998537	5.113863	1.336893	1.955183	
1337.864078	9.975366	5.146311	1.337864	1.938353	
1338.834951	9.986952	5.146311	1.338835	1.940604	
1339.805825	9.986952	5.092231	1.339806	1.961214	
1340.776699	9.986952	5.113863	1.340777	1.952917	
1341.747573	9.998537	5.103047	1.341748	1.959327	
1342.718447	9.998537	5.059782	1.342718	1.976080	
1343.689320	9.998537	5.081415	1.343689	1.967668	
1344.660194	9.975366	5.081415	1.344660	1.963108	
1345.631068	9.952196	5.070598	1.345631	1.962726	
1346.601942	9.952196	5.059782	1.346602	1.966922	
1347.572816	9.952196	5.070598	1.347573	1.962726	
1348.543689	9.929025	5.092231	1.348544	1.949838	
1349.514563	9.940611	5.081415	1.349515	1.956268	
1350.485437	9.929025	5.103047	1.350485	1.945705	
1351.456311	9.929025	5.124679	1.351456	1.937492	
1352.427184	9.952196	5.103047	1.352427	1.950246	
1353.398058	9.940611	5.124679	1.353398	1.939753	
1354.368932	9.963781	5.135495	1.354369	1.940179	
1355.339806	9.940611	5.092231	1.355340	1.952113	
1356.310680	9.952196	5.113863	1.356311	1.946121	
1357.281553	9.940611	5.103047	1.357282	1.947976	
1358.252427	9.929025	5.113863	1.358252	1.941590	
1359.223301	9.905855	5.070598	1.359223	1.953587	
1360.194175	9.894270	5.070598	1.360194	1.951302	
1361.165049	9.894270	5.059782	1.361165	1.955473	
1362.135922	9.882684	5.070598	1.362136	1.949017	
1363.106796	9.871099	5.059782	1.363107	1.950894	
1364.077670	9.859514	5.048966	1.364078	1.952779	
1365.048544	9.894270	5.059782	1.365049	1.955473	
1366.019417	9.871099	5.059782	1.366019	1.950894	
1366.990291	9.882684	5.059782	1.366990	1.953184	
1367.961165	9.905855	5.070598	1.367961	1.953587	
1368.932039	9.905855	5.103047	1.368932	1.941165	
1369.902913	9.929025	5.103047	1.369903	1.945705	
1370.873786	9.929025	5.113863	1.370874	1.941590	
1371.844660	9.929025	5.113863	1.371845	1.941590	
1372.815534	9.929025	5.103047	1.372816	1.945705	
1373.786408	9.917440	5.113863	1.373786	1.939325	
1374.757282	9.905855	5.113863	1.374757	1.937059	
1375.728155	9.882684	5.092231	1.375728	1.940738	
1376.699029	9.882684	5.092231	1.376699	1.940738	
1377.669903	9.871099	5.070598	1.377670	1.946733	
1378.640777	9.871099	5.070598	1.378641	1.946733	
1379.611650	9.894270	5.070598	1.379612	1.951302	
1380.582524	9.929025	5.059782	1.380583	1.962342	
1381.553398	9.917440	5.048966	1.381553	1.964252	
1382.524272	9.952196	5.038150	1.382524	1.975367	
1383.495146	9.975366	5.059782	1.383495	1.971501	
1384.466019	9.998537	5.070598	1.384466	1.971865	
1385.436893	10.010122	5.081415	1.385437	1.969948	
1386.407767	10.010122	5.070598	1.386408	1.974150	
1387.378641	10.033293	5.070598	1.387379	1.978720	
1388.349515	10.033293	5.081415	1.388350	1.974508	
1389.320388	10.010122	5.092231	1.389320	1.965764	
1390.291262	9.986952	5.103047	1.390291	1.957057	
1391.262136	9.952196	5.081415	1.391262	1.958548	
1392.233010	9.940611	5.103047	1.392233	1.947976	
1393.203883	9.929025	5.081415	1.393204	1.953988	
1394.174757	9.929025	5.092231	1.394175	1.949838	
1395.145631	9.929025	5.059782	1.395146	1.962342	
1396.116505	9.929025	5.059782	1.396117	1.962342	
1397.087379	9.929025	5.059782	1.397087	1.962342	
1398.058252	9.940611	5.038150	1.398058	1.973068	
1399.029126	9.952196	5.059782	1.399029	1.966922	
1400.000000	9.975366	5.059782	1.400000	1.971501	
1400.970874	9.975366	5.059782	1.400971	1.971501	
1401.941748	9.963781	5.070598	1.401942	1.965011	
1402.912621	9.986952	5.059782	1.402913	1.973791	
1403.883495	9.998537	5.059782	1.403883	1.976080	
1404.854369	10.010122	5.048966	1.404854	1.982608	
1405.825243	9.998537	5.048966	1.405825	1.980314	
1406.796117	10.010122	5.070598	1.406796	1.974150	
1407.766990	9.998537	5.070598	1.407767	1.971865	
1408.737864	10.021707	5.081415	1.408738	1.972228	
1409.708738	10.033293	5.070598	1.409709	1.978720	
1410.679612	10.033293	5.070598	1.410680	1.978720	
1411.650485	10.044878	5.081415	1.411650	1.976788	
1412.621359	10.033293	5.092231	1.412621	1.970314	
1413.592233	10.056463	5.070598	1.413592	1.983289	
1414.563107	10.068048	5.081415	1.414563	1.981348	
1415.533981	10.068048	5.081415	1.415534	1.981348	
1416.504854	10.068048	5.092231	1.416505	1.977139	
1417.475728	10.068048	5.081415	1.417476	1.981348	
1418.446602	10.044878	5.103047	1.418447	1.968408	
1419.417476	10.033293	5.081415	1.419417	1.974508	
1420.388350	10.033293	5.070598	1.420388	1.978720	
1421.359223	10.044878	5.092231	1.421359	1.972589	
1422.330097	10.044878	5.081415	1.422330	1.976788	
1423.300971	10.056463	5.103047	1.423301	1.970678	
1424.271845	10.056463	5.070598	1.424272	1.983289	
1425.242718	10.079634	5.092231	1.425243	1.979414	
1426.213592	10.091219	5.092231	1.426214	1.981689	
1427.184466	10.091219	5.103047	1.427184	1.977489	
1428.155340	10.137560	5.092231	1.428155	1.990790	
1429.126214	10.137560	5.103047	1.429126	1.986570	
